"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	Deaths
	"New York"	"36"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	56
	"New York"	"36"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	60
	"New York"	"36"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	62
	"New York"	"36"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	18
	"New York"	"36"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	35
	"New York"	"36"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	51
	"New York"	"36"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	62
	"New York"	"36"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	44
	"New York"	"36"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	40
	"New York"	"36"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	76
	"New York"	"36"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	29
	"New York"	"36"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	41
	"New York"	"36"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	48
	"New York"	"36"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	62
	"New York"	"36"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	39
	"New York"	"36"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	61
	"New York"	"36"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	74
	"New York"	"36"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	16
	"New York"	"36"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	34
	"New York"	"36"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	45
	"New York"	"36"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	52
	"New York"	"36"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	50
	"New York"	"36"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	42
	"New York"	"36"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	65
	"New York"	"36"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	20
	"New York"	"36"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	22
	"New York"	"36"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	42
	"New York"	"36"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	44
	"New York"	"36"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	66
	"New York"	"36"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	49
	"New York"	"36"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	69
	"North Carolina"	"37"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	22
	"North Carolina"	"37"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	29
	"North Carolina"	"37"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	35
	"North Carolina"	"37"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	28
	"North Carolina"	"37"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	22
	"North Carolina"	"37"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	20
	"North Carolina"	"37"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	34
	"North Carolina"	"37"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	27
	"North Carolina"	"37"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	21
	"North Carolina"	"37"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	16
	"North Carolina"	"37"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	18
	"North Carolina"	"37"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	33
	"North Carolina"	"37"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	35
	"North Carolina"	"37"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	23
	"North Carolina"	"37"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	18
	"North Carolina"	"37"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	22
	"North Carolina"	"37"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	46
	"North Carolina"	"37"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	28
	"North Carolina"	"37"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	25
	"North Carolina"	"37"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	21
	"North Carolina"	"37"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	18
	"North Carolina"	"37"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	17
	"North Carolina"	"37"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	19
	"North Carolina"	"37"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	31
	"North Carolina"	"37"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	19
	"North Carolina"	"37"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	17
	"North Carolina"	"37"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	22
	"North Carolina"	"37"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	35
	"North Carolina"	"37"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	41
	"North Carolina"	"37"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	32
	"North Carolina"	"37"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	17
	"North Carolina"	"37"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	20
	"North Carolina"	"37"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	26
	"North Carolina"	"37"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	23
	"North Carolina"	"37"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	36
	"North Carolina"	"37"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	32
	"North Carolina"	"37"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	21
	"North Carolina"	"37"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	18
	"North Carolina"	"37"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	20
	"North Carolina"	"37"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	31
	"North Carolina"	"37"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	33
	"North Carolina"	"37"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	19
	"North Carolina"	"37"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	16
	"North Carolina"	"37"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	20
	"North Carolina"	"37"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	42
	"North Carolina"	"37"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	34
	"North Carolina"	"37"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	22
	"North Carolina"	"37"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	32
	"North Carolina"	"37"	"2008"	"2008"	"50-54 years"	"50-54"	"Male"	"M"	16
	"North Carolina"	"37"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	17
	"North Carolina"	"37"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	25
	"North Carolina"	"37"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	29
	"North Carolina"	"37"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	20
	"North Carolina"	"37"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	33
	"North Carolina"	"37"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	30
	"North Carolina"	"37"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	21
	"North Carolina"	"37"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	22
	"North Carolina"	"37"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	30
	"North Carolina"	"37"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	30
	"North Carolina"	"37"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	38
	"North Carolina"	"37"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	27
	"North Carolina"	"37"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	19
	"North Carolina"	"37"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	35
	"North Carolina"	"37"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	36
	"North Carolina"	"37"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	27
	"North Carolina"	"37"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	30
	"North Carolina"	"37"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	27
	"North Carolina"	"37"	"2011"	"2011"	"55-59 years"	"55-59"	"Male"	"M"	16
	"North Carolina"	"37"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	24
	"North Carolina"	"37"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	32
	"North Carolina"	"37"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	26
	"North Carolina"	"37"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	35
	"North Carolina"	"37"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	29
	"North Carolina"	"37"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	22
	"North Carolina"	"37"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	22
	"North Carolina"	"37"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	32
	"North Carolina"	"37"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	30
	"North Carolina"	"37"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	29
	"North Carolina"	"37"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	29
	"North Carolina"	"37"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	29
	"North Carolina"	"37"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	20
	"North Carolina"	"37"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	23
	"North Carolina"	"37"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	30
	"North Carolina"	"37"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	28
	"North Carolina"	"37"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	30
	"North Carolina"	"37"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	26
	"North Carolina"	"37"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	19
	"North Carolina"	"37"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	19
	"North Carolina"	"37"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	36
	"North Carolina"	"37"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	36
	"North Carolina"	"37"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	41
	"North Carolina"	"37"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	36
	"North Carolina"	"37"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	36
	"North Carolina"	"37"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	20
	"North Carolina"	"37"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	22
	"North Carolina"	"37"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	33
	"North Carolina"	"37"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	35
	"North Carolina"	"37"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	32
	"North Carolina"	"37"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	35
	"North Carolina"	"37"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	35
	"North Carolina"	"37"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	20
	"North Carolina"	"37"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	39
	"North Carolina"	"37"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	40
	"North Carolina"	"37"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	40
	"North Carolina"	"37"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	40
	"North Carolina"	"37"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	31
	"North Carolina"	"37"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	24
	"North Carolina"	"37"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	38
	"North Carolina"	"37"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	48
	"North Carolina"	"37"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	29
	"North Carolina"	"37"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	40
	"North Carolina"	"37"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	33
	"North Carolina"	"37"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	19
	"North Carolina"	"37"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	30
	"North Carolina"	"37"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	39
	"North Carolina"	"37"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	40
	"North Carolina"	"37"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	35
	"North Carolina"	"37"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	31
	"North Carolina"	"37"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	24
	"North Carolina"	"37"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	34
	"North Carolina"	"37"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	47
	"North Carolina"	"37"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	45
	"North Carolina"	"37"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	48
	"North Carolina"	"37"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	40
	"North Carolina"	"37"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	21
	"North Carolina"	"37"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	26
	"North Carolina"	"37"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	35
	"North Carolina"	"37"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	39
	"North Carolina"	"37"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	33
	"North Carolina"	"37"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	38
	"North Carolina"	"37"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	16
	"North Carolina"	"37"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	26
	"North Carolina"	"37"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	41
	"North Carolina"	"37"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	44
	"North Carolina"	"37"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	45
	"North Carolina"	"37"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	49
	"Ohio"	"39"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	18
	"Ohio"	"39"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	18
	"Ohio"	"39"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	33
	"Ohio"	"39"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	50
	"Ohio"	"39"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	43
	"Ohio"	"39"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	29
	"Ohio"	"39"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	34
	"Ohio"	"39"	"2000"	"2000"	"55-59 years"	"55-59"	"Male"	"M"	21
	"Ohio"	"39"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Ohio"	"39"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	32
	"Ohio"	"39"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	40
	"Ohio"	"39"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	46
	"Ohio"	"39"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	35
	"Ohio"	"39"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	22
	"Ohio"	"39"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	20
	"Ohio"	"39"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	19
	"Ohio"	"39"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Ohio"	"39"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	47
	"Ohio"	"39"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	41
	"Ohio"	"39"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Ohio"	"39"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	21
	"Ohio"	"39"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	30
	"Ohio"	"39"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	33
	"Ohio"	"39"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	38
	"Ohio"	"39"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	60
	"Ohio"	"39"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	34
	"Ohio"	"39"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	23
	"Ohio"	"39"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	27
	"Ohio"	"39"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	31
	"Ohio"	"39"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	41
	"Ohio"	"39"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	41
	"Ohio"	"39"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	40
	"Ohio"	"39"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	24
	"Ohio"	"39"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	19
	"Ohio"	"39"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	29
	"Ohio"	"39"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	38
	"Ohio"	"39"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	33
	"Ohio"	"39"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	40
	"Ohio"	"39"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	37
	"Ohio"	"39"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	25
	"Ohio"	"39"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	16
	"Ohio"	"39"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	31
	"Ohio"	"39"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	37
	"Ohio"	"39"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Ohio"	"39"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Ohio"	"39"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	30
	"Ohio"	"39"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	34
	"Ohio"	"39"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	18
	"Ohio"	"39"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	25
	"Ohio"	"39"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	24
	"Ohio"	"39"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	34
	"Ohio"	"39"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	46
	"Ohio"	"39"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	44
	"Ohio"	"39"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	39
	"Ohio"	"39"	"2007"	"2007"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Ohio"	"39"	"2007"	"2007"	"55-59 years"	"55-59"	"Male"	"M"	22
	"Ohio"	"39"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	23
	"Ohio"	"39"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	22
	"Ohio"	"39"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	44
	"Ohio"	"39"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	39
	"Ohio"	"39"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	29
	"Ohio"	"39"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	36
	"Ohio"	"39"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	16
	"Ohio"	"39"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	24
	"Ohio"	"39"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	33
	"Ohio"	"39"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	33
	"Ohio"	"39"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	51
	"Ohio"	"39"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	44
	"Ohio"	"39"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	22
	"Ohio"	"39"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	27
	"Ohio"	"39"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	31
	"Ohio"	"39"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	28
	"Ohio"	"39"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	30
	"Ohio"	"39"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	44
	"Ohio"	"39"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	45
	"Ohio"	"39"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	18
	"Ohio"	"39"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	29
	"Ohio"	"39"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Ohio"	"39"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	31
	"Ohio"	"39"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	36
	"Ohio"	"39"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	48
	"Ohio"	"39"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	43
	"Ohio"	"39"	"2011"	"2011"	"55-59 years"	"55-59"	"Male"	"M"	19
	"Ohio"	"39"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	35
	"Ohio"	"39"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	35
	"Ohio"	"39"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	36
	"Ohio"	"39"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	47
	"Ohio"	"39"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	45
	"Ohio"	"39"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	38
	"Ohio"	"39"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	33
	"Ohio"	"39"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	26
	"Ohio"	"39"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	40
	"Ohio"	"39"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	35
	"Ohio"	"39"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	38
	"Ohio"	"39"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	50
	"Ohio"	"39"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Ohio"	"39"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	25
	"Ohio"	"39"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	35
	"Ohio"	"39"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	42
	"Ohio"	"39"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	49
	"Ohio"	"39"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	38
	"Ohio"	"39"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	43
	"Ohio"	"39"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	22
	"Ohio"	"39"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	22
	"Ohio"	"39"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	42
	"Ohio"	"39"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	43
	"Ohio"	"39"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	47
	"Ohio"	"39"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	41
	"Ohio"	"39"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	47
	"Ohio"	"39"	"2015"	"2015"	"50-54 years"	"50-54"	"Male"	"M"	17
	"Ohio"	"39"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	27
	"Ohio"	"39"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	22
	"Ohio"	"39"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	36
	"Ohio"	"39"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	40
	"Ohio"	"39"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	36
	"Ohio"	"39"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	45
	"Ohio"	"39"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	47
	"Ohio"	"39"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	17
	"Ohio"	"39"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	24
	"Ohio"	"39"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	36
	"Ohio"	"39"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	43
	"Ohio"	"39"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	40
	"Ohio"	"39"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	42
	"Ohio"	"39"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	45
	"Ohio"	"39"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Ohio"	"39"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	19
	"Ohio"	"39"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	41
	"Ohio"	"39"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	38
	"Ohio"	"39"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	61
